"BehaviorSpace results (NetLogo 6.0.4)"
"SIMPLE-crop-model.nlogo"
"experiment"
"01/13/2020 17:50:15:119 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-9","9","-9","9"
"[run number]","precipitation_daily-cum_rate2_yearly-mean","CO2-mean","solar_annual-min","precipitation_daily-cum_rate2_yearly-sd","CO2-daily-fluctuation","seed","precipitation_yearly-sd","solar_annual-max","precipitation_daily-cum_plateau-value_yearly-sd","precipitation_daily-cum_n-sample","precipitation_daily-cum_inflection1_yearly-sd","CO2-annual-deviation","precipitation_daily-cum_max-sample-size","precipitation_daily-cum_inflection2_yearly-sd","precipitation_daily-cum_inflection2_yearly-mean","temperature_daily-mean-fluctuation","temperature_annual-min-at-2m","solar_daily-mean-fluctuation","temperature_daily-lower-deviation","temperature_annual-max-at-2m","temperature_daily-upper-deviation","end-simulation-in-tick","precipitation_yearly-mean","precipitation_daily-cum_inflection1_yearly-mean","precipitation_daily-cum_rate1_yearly-mean","display-mode","precipitation_daily-cum_plateau-value_yearly-mean","precipitation_daily-cum_rate1_yearly-sd","type-of-experiment","[step]","T","T_max","T_min","RAIN","solarRadiation","ET_0","mean [WATp] of patches","mean [ARID] of patches","mean [biomass] of patches with [position crop typesOfCrops = 0]","mean [biomass] of patches with [position crop typesOfCrops = 1]","mean [yield] of patches with [position crop typesOfCrops = 0]","mean [yield] of patches with [position crop typesOfCrops = 1]"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1960","35.630700479200506","40.630700479200506","30.630700479200506","0","24.30224810419371","7.113655364978786","0.06417700761986345","0.9750577722608486","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1961","40.47191117776242","45.47191117776242","35.47191117776242","0","24.020465981116025","7.410132291236968","0.06377601488835562","0.9783543550507984","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1962","42.49591844197582","47.49591844197582","37.49591844197582","0","26.038569441199733","8.05041953026121","0.06341351745907414","0.9819886440491856","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1963","32.3830672510724","37.3830672510724","27.383067251072397","0","25.066520484978962","7.00293585833311","0.06308581978300255","0.9812822688826369","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1964","37.16941006155838","42.16941006155838","32.16941006155838","0","21.974961155918027","6.683263672576477","0.06278958108383417","0.9822698182396191","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1965","39.293614743639964","44.293614743639964","34.293614743639964","0","20.883804899604257","6.564069574801551","0.06252178129978611","0.983680868644285","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1966","36.2129719110687","41.2129719110687","31.2129719110687","6.111138638791378","20.35347460756141","6.23222842648659","0.07609086361867495","0.8903272369910326","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1967","37.71298497075052","42.71298497075052","32.71298497075052","0","23.563779252335323","7.102050452763815","0.07454614071128314","0.9129984830343367","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1968","39.615668000625284","44.615668000625284","34.615668000625284","0","31.942585504445784","9.285600734356452","0.0731497112029988","0.939845377882063","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1969","42.49398899923466","47.49398899923466","37.49398899923466","0","24.417046429234105","7.643048956057454","0.07188733892751119","0.9339335763648365","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1970","38.05612010759126","43.05612010759126","33.05612010759126","0","25.30956200828801","7.546850802185382","0.07074615439047016","0.9395146628996247","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1971","34.979129344930485","39.979129344930485","29.979129344930485","0","27.087341190101988","7.704777554373684","0.0697145235689856","0.9464420191651309","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1972","36.440073024064205","41.440073024064205","31.440073024064205","0","18.28685629618332","5.76053596875997","0.06878192930636227","0.9352425352307349","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1973","30.866838551413178","35.86683855141318","25.866838551413178","0","25.209438314043375","6.888639746997562","0.0679388640929517","0.9510460558615657","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1974","35.64015628559472","40.64015628559472","30.64015628559472","0","18.29854637784532","5.712014278301921","0.06717673314002798","0.9466296184994932","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1975","37.98409257059884","42.98409257059884","32.98409257059884","0","19.876288554092845","6.23697760922881","0.06648776675858531","0.9558140865906973","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1976","39.046125591146584","44.046125591146584","34.046125591146584","8.507086023183897","22.04975950539398","6.8313796133075675","0.08509095556215765","0.843983124626959","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1977","46.56022026022839","51.56022026022839","41.56022026022839","0","18.99755756002146","6.477124695768588","0.08268222382818992","0.8512468512121873","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1978","35.58033866327632","40.58033866327632","30.580338663276322","0","27.293038164201988","7.807626827170024","0.08050473034068426","0.8884427478050724","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1979","42.11403515601429","47.11403515601429","37.11403515601429","0","23.617665696635665","7.41836151902331","0.07853627622797864","0.8938604376366474","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1980","42.48133923015722","47.48133923015722","37.48133923015722","0","20.816461944756963","6.738065612282757","0.0767567937100926","0.8943624107997932","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1981","42.850473144700885","47.850473144700885","37.850473144700885","0","18.022448609906448","6.054689163562797","0.07514814151392374","0.8937252002398625","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1982","53.96875044169894","58.96875044169894","48.96875044169894","0","23.39895569820204","7.957373224169709","0.07369391992858702","0.9268994154543511","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1983","46.670082410856","51.670082410856","41.670082410856","0","26.92067557540865","8.54187219693029","0.07237930361544208","0.9384389612564478","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1984","37.8688101438393","42.8688101438393","32.8688101438393","0","22.052337818785045","6.751271137874266","0.07119089046835934","0.9295887768206726","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1985","39.508702989536495","44.508702989536495","34.508702989536495","0","28.50031226448818","8.436020302749544","0.07011656498339745","0.9490600806348254","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1986","48.18239403127615","53.18239403127615","43.18239403127615","0","27.943489320567927","8.8980332058548","0.06914537474499126","0.9563413524792322","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1987","36.12917027260962","41.12917027260962","31.12917027260962","0","17.104189080894848","5.462884909470113","0.06826741876947266","0.9357148473695828","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1988","21.12191531716526","26.12191531716526","16.12191531716526","0","31.19412821854376","6.884879840620728","0.06747374656760295","0.9538889729237253","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1989","36.13510482478419","41.13510482478419","31.135104824784193","0","27.10872360083799","7.814261808371362","0.0667562668971125","0.9632733231578628","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1990","42.34155183609296","47.34155183609296","37.34155183609296","0","24.653406680757357","7.692492210936135","0.06610766527499028","0.966273524660795","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1991","40.37942656891972","45.37942656891972","35.37942656891972","0","23.653725530171247","7.313515263833919","0.0655213294085908","0.9679313793574227","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1992","29.92543063678444","34.92543063678444","24.92543063678444","0","30.788057389166312","7.998258232727939","0.06499128178536652","0.9734918474596889","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1993","47.82152786480569","52.82152786480569","42.82152786480569","0","25.873275924058124","8.33418553958904","0.0645121187339714","0.9770025253640349","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1994","36.29303229045301","41.29303229045301","31.293032290453013","0","24.354866151297625","7.179864277406648","0.06407895533551027","0.9758678781812476","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1995","42.73263713521467","47.73263713521467","37.73263713521467","0","25.05244791819258","7.818254417799115","0.06368737562330058","0.9799658751796304","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1996","43.657277014909695","48.657277014909695","38.657277014909695","17.252689603840622","27.550171455343293","8.511239897468519","0.10232446606814402","0.7887671540737324","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1997","46.06150005652125","51.06150005652125","41.06150005652125","0","20.876259684781413","6.941051773995078","0.09826131732560148","0.7658482388640601","0","0","373.22868105385777","206.61119321352697"
"1","0.05","250","3","0.01","1","0","130","7","0.05","200","20","2","10","20","200","5","15","1","5","40","5","0","400","40","0.15","crops","0.1","0.02","user-defined","1998","36.83009442614495","41.83009442614495","31.830094426144953","0","30.85115057925222","8.761848297703821","0.09458823086234332","0.8323145373689964","0","0","373.22868105385777","206.61119321352697"
